,image paths,A,B,alpha,alpha QC
789,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Antonio_Palocci/Antonio_Palocci_0002.jpg,224,224,1,100
790,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Antonio_Palocci/Antonio_Palocci_0005.jpg,224,224,1,100
791,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Antonio_Palocci/Antonio_Palocci_0007.jpg,224,224,1,100
792,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Antonio_Palocci/Antonio_Palocci_0004.jpg,224,224,1,100
793,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Antonio_Palocci/Antonio_Palocci_0006.jpg,224,224,1,100
794,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Paul_Coppin/Paul_Coppin_0001.jpg,224,224,1,100
795,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Paul_Coppin/Paul_Coppin_0002.jpg,224,224,1,100
796,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Naoto_Kan/Naoto_Kan_0003.jpg,224,224,1,100
797,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Naoto_Kan/Naoto_Kan_0001.jpg,224,224,1,100
798,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Naoto_Kan/Naoto_Kan_0004.jpg,224,224,1,100
799,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Naoto_Kan/Naoto_Kan_0002.jpg,224,224,1,100
800,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Amanda_Coetzer/Amanda_Coetzer_0001.jpg,224,224,1,100
801,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Amanda_Coetzer/Amanda_Coetzer_0002.jpg,224,224,1,100
802,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Bill_Richardson/Bill_Richardson_0001.jpg,224,224,1,100
803,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Steve_Wariner/Steve_Wariner_0001.jpg,224,224,1,100
804,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Giovanny_Cordoba/Giovanny_Cordoba_0001.jpg,224,224,1,100
805,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Vicente_Fox/Vicente_Fox_0029.jpg,224,224,1,100
806,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Vicente_Fox/Vicente_Fox_0024.jpg,224,224,1,100
807,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Vicente_Fox/Vicente_Fox_0002.jpg,224,224,1,100
808,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Vicente_Fox/Vicente_Fox_0002.jpg,224,224,1,100
809,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Vicente_Fox/Vicente_Fox_0011.jpg,224,224,1,100
810,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Vicente_Fox/Vicente_Fox_0011.jpg,224,224,1,100
811,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Vicente_Fox/Vicente_Fox_0008.jpg,224,224,1,100
812,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Vicente_Fox/Vicente_Fox_0009.jpg,224,224,1,100
813,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Vicente_Fox/Vicente_Fox_0003.jpg,224,224,1,100
814,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Vicente_Fox/Vicente_Fox_0023.jpg,224,224,1,100
815,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Vicente_Fox/Vicente_Fox_0030.jpg,224,224,1,100
816,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Vicente_Fox/Vicente_Fox_0014.jpg,224,224,1,100
817,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Vicente_Fox/Vicente_Fox_0010.jpg,224,224,1,100
818,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Vicente_Fox/Vicente_Fox_0027.jpg,224,224,1,100
819,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Vicente_Fox/Vicente_Fox_0028.jpg,224,224,1,100
820,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Vicente_Fox/Vicente_Fox_0028.jpg,224,224,1,100
821,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Vicente_Fox/Vicente_Fox_0005.jpg,224,224,1,100
822,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Vicente_Fox/Vicente_Fox_0031.jpg,224,224,1,100
823,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Vicente_Fox/Vicente_Fox_0026.jpg,224,224,1,100
824,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Vicente_Fox/Vicente_Fox_0021.jpg,224,224,1,100
825,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Vicente_Fox/Vicente_Fox_0001.jpg,224,224,1,100
826,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Vicente_Fox/Vicente_Fox_0015.jpg,224,224,1,100
827,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Vicente_Fox/Vicente_Fox_0007.jpg,224,224,1,100
828,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Vicente_Fox/Vicente_Fox_0032.jpg,224,224,1,100
829,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Vicente_Fox/Vicente_Fox_0004.jpg,224,224,1,100
830,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Vicente_Fox/Vicente_Fox_0022.jpg,224,224,1,100
831,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Vicente_Fox/Vicente_Fox_0013.jpg,224,224,1,100
832,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Vicente_Fox/Vicente_Fox_0016.jpg,224,224,1,100
833,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Vicente_Fox/Vicente_Fox_0018.jpg,224,224,1,100
834,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Vicente_Fox/Vicente_Fox_0019.jpg,224,224,1,100
835,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Vicente_Fox/Vicente_Fox_0020.jpg,224,224,1,100
836,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Vicente_Fox/Vicente_Fox_0017.jpg,224,224,1,100
837,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Vicente_Fox/Vicente_Fox_0017.jpg,224,224,1,100
838,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Vicente_Fox/Vicente_Fox_0006.jpg,224,224,1,100
839,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Vicente_Fox/Vicente_Fox_0025.jpg,224,224,1,100
840,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Vicente_Fox/Vicente_Fox_0012.jpg,224,224,1,100
841,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Gary_Leon_Ridgway/Gary_Leon_Ridgway_0001.jpg,224,224,1,100
842,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Mary_Katherine_Smart/Mary_Katherine_Smart_0001.jpg,224,224,1,100
843,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Roger_Cook/Roger_Cook_0001.jpg,224,224,1,100
844,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Baburam_Bhattari/Baburam_Bhattari_0001.jpg,224,224,1,100
845,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Baburam_Bhattari/Baburam_Bhattari_0001.jpg,224,224,1,100
846,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Robin_Wright_Penn/Robin_Wright_Penn_0001.jpg,224,224,1,100
847,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Miguel_Angel_Rodriguez/Miguel_Angel_Rodriguez_0001.jpg,224,224,1,100
848,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Jane_Rooney/Jane_Rooney_0001.jpg,224,224,1,100
849,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Leland_Chapman/Leland_Chapman_0002.jpg,224,224,1,100
850,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Leland_Chapman/Leland_Chapman_0001.jpg,224,224,1,100
851,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Princess_Masako/Princess_Masako_0002.jpg,224,224,1,100
852,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Princess_Masako/Princess_Masako_0001.jpg,224,224,1,100
853,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Princess_Masako/Princess_Masako_0001.jpg,224,224,1,100
854,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Paul_Wilson/Paul_Wilson_0001.jpg,224,224,1,100
855,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Jessica_Simpson/Jessica_Simpson_0001.jpg,224,224,1,100
856,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Mitoji_Yabunaka/Mitoji_Yabunaka_0001.jpg,224,224,1,100
857,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Mitoji_Yabunaka/Mitoji_Yabunaka_0002.jpg,224,224,1,100
858,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Rachel_Kempson/Rachel_Kempson_0001.jpg,224,224,1,100
859,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Evander_Holyfield/Evander_Holyfield_0002.jpg,224,224,1,100
860,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Evander_Holyfield/Evander_Holyfield_0001.jpg,224,224,1,100
861,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Eva_Mendes/Eva_Mendes_0001.jpg,224,224,1,100
862,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Christian_Wulff/Christian_Wulff_0002.jpg,224,224,1,100
863,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Christian_Wulff/Christian_Wulff_0001.jpg,224,224,1,100
864,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/David_Duke/David_Duke_0001.jpg,224,224,1,100
865,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Oswaldo_Paya/Oswaldo_Paya_0003.jpg,224,224,1,100
866,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Oswaldo_Paya/Oswaldo_Paya_0002.jpg,224,224,1,100
867,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Oswaldo_Paya/Oswaldo_Paya_0001.jpg,224,224,1,100
868,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Oswaldo_Paya/Oswaldo_Paya_0005.jpg,224,224,1,100
869,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Oswaldo_Paya/Oswaldo_Paya_0004.jpg,224,224,1,100
870,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Keith_Fotta/Keith_Fotta_0001.jpg,224,224,1,100
871,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Chen_Shui-bian/Chen_Shui-bian_0003.jpg,224,224,1,100
872,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Chen_Shui-bian/Chen_Shui-bian_0001.jpg,224,224,1,100
873,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Chen_Shui-bian/Chen_Shui-bian_0005.jpg,224,224,1,100
874,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Chen_Shui-bian/Chen_Shui-bian_0005.jpg,224,224,1,100
875,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Chen_Shui-bian/Chen_Shui-bian_0002.jpg,224,224,1,100
876,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Chen_Shui-bian/Chen_Shui-bian_0004.jpg,224,224,1,100
877,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Sureyya_Ayhan/Sureyya_Ayhan_0001.jpg,224,224,1,100
878,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Eli_Rosenbaum/Eli_Rosenbaum_0001.jpg,224,224,1,100
879,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Rubens_Barrichello/Rubens_Barrichello_0011.jpg,224,224,1,100
880,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Rubens_Barrichello/Rubens_Barrichello_0009.jpg,224,224,1,100
881,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Rubens_Barrichello/Rubens_Barrichello_0008.jpg,224,224,1,100
882,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Rubens_Barrichello/Rubens_Barrichello_0006.jpg,224,224,1,100
883,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Rubens_Barrichello/Rubens_Barrichello_0002.jpg,224,224,1,100
884,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Rubens_Barrichello/Rubens_Barrichello_0004.jpg,224,224,1,100
885,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Rubens_Barrichello/Rubens_Barrichello_0003.jpg,224,224,1,100
886,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Rubens_Barrichello/Rubens_Barrichello_0012.jpg,224,224,1,100
887,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Rubens_Barrichello/Rubens_Barrichello_0010.jpg,224,224,1,100
888,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Rubens_Barrichello/Rubens_Barrichello_0007.jpg,224,224,1,100
889,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Rubens_Barrichello/Rubens_Barrichello_0005.jpg,224,224,1,100
890,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Rubens_Barrichello/Rubens_Barrichello_0001.jpg,224,224,1,100
891,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Brian_Williams/Brian_Williams_0001.jpg,224,224,1,100
892,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Chelsea_Clinton/Chelsea_Clinton_0001.jpg,224,224,1,100
893,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Alberto_Acosta/Alberto_Acosta_0001.jpg,224,224,1,100
894,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/John_Fox/John_Fox_0001.jpg,224,224,1,100
895,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Jamie_Villafane/Jamie_Villafane_0002.jpg,224,224,1,100
896,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Jamie_Villafane/Jamie_Villafane_0001.jpg,224,224,1,100
897,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Catherine_Bell/Catherine_Bell_0001.jpg,224,224,1,100
898,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Tim_Conway/Tim_Conway_0003.jpg,224,224,1,100
899,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Tim_Conway/Tim_Conway_0002.jpg,224,224,1,100
900,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Tim_Conway/Tim_Conway_0001.jpg,224,224,1,100
901,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/James_Brazelton/James_Brazelton_0001.jpg,224,224,1,100
902,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Kostya_Tszyu/Kostya_Tszyu_0001.jpg,224,224,1,100
903,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Kostya_Tszyu/Kostya_Tszyu_0001.jpg,224,224,1,100
904,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Darlene_Garrettson/Darlene_Garrettson_0001.jpg,224,224,1,100
905,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Aram_Adler/Aram_Adler_0001.jpg,224,224,1,100
906,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Jesus_Cardenal/Jesus_Cardenal_0001.jpg,224,224,1,100
907,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Annette_Lu/Annette_Lu_0002.jpg,224,224,1,100
908,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Annette_Lu/Annette_Lu_0003.jpg,224,224,1,100
909,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Annette_Lu/Annette_Lu_0001.jpg,224,224,1,100
910,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Alec_Baldwin/Alec_Baldwin_0001.jpg,224,224,1,100
911,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Alec_Baldwin/Alec_Baldwin_0002.jpg,224,224,1,100
912,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Alec_Baldwin/Alec_Baldwin_0004.jpg,224,224,1,100
913,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Alec_Baldwin/Alec_Baldwin_0003.jpg,224,224,1,100
914,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Juan_Manuel_Marquez/Juan_Manuel_Marquez_0003.jpg,224,224,1,100
915,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Juan_Manuel_Marquez/Juan_Manuel_Marquez_0002.jpg,224,224,1,100
916,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Juan_Manuel_Marquez/Juan_Manuel_Marquez_0001.jpg,224,224,1,100
917,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Alma_Powell/Alma_Powell_0001.jpg,224,224,1,100
918,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Mahendra_Chaudhry/Mahendra_Chaudhry_0001.jpg,224,224,1,100
919,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Vanessa_Williams/Vanessa_Williams_0002.jpg,224,224,1,100
920,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Vanessa_Williams/Vanessa_Williams_0001.jpg,224,224,1,100
921,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Vanessa_Williams/Vanessa_Williams_0003.jpg,224,224,1,100
922,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Dwain_Kyles/Dwain_Kyles_0001.jpg,224,224,1,100
923,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Lawrence_Foley/Lawrence_Foley_0001.jpg,224,224,1,100
924,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Gabriella_Bo/Gabriella_Bo_0001.jpg,224,224,1,100
925,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/John_McCormack/John_McCormack_0002.jpg,224,224,1,100
926,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/John_McCormack/John_McCormack_0001.jpg,224,224,1,100
927,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Ahmed_Chalabi/Ahmed_Chalabi_0004.jpg,224,224,1,100
928,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Ahmed_Chalabi/Ahmed_Chalabi_0003.jpg,224,224,1,100
929,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Ahmed_Chalabi/Ahmed_Chalabi_0001.jpg,224,224,1,100
930,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Ahmed_Chalabi/Ahmed_Chalabi_0005.jpg,224,224,1,100
931,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Ahmed_Chalabi/Ahmed_Chalabi_0002.jpg,224,224,1,100
932,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Dave_Lewis/Dave_Lewis_0001.jpg,224,224,1,100
933,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Glen_DaSilva/Glen_DaSilva_0001.jpg,224,224,1,100
934,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Henning_Scherf/Henning_Scherf_0001.jpg,224,224,1,100
935,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Teresa_Williams/Teresa_Williams_0001.jpg,224,224,1,100
936,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Liane_Janda/Liane_Janda_0001.jpg,224,224,1,100
937,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Faye_Dunaway/Faye_Dunaway_0001.jpg,224,224,1,100
938,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Faye_Dunaway/Faye_Dunaway_0003.jpg,224,224,1,100
939,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Faye_Dunaway/Faye_Dunaway_0002.jpg,224,224,1,100
940,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Jose_Bove/Jose_Bove_0001.jpg,224,224,1,100
941,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Robert_McKee/Robert_McKee_0001.jpg,224,224,1,100
942,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/David_Surrett/David_Surrett_0001.jpg,224,224,1,100
943,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Edith_Masai/Edith_Masai_0001.jpg,224,224,1,100
944,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Lynn_Abraham/Lynn_Abraham_0002.jpg,224,224,1,100
945,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Lynn_Abraham/Lynn_Abraham_0001.jpg,224,224,1,100
946,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Lynn_Abraham/Lynn_Abraham_0001.jpg,224,224,1,100
947,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Juan_Sanchez/Juan_Sanchez_0001.jpg,224,224,1,100
948,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Alan_Dreher/Alan_Dreher_0001.jpg,224,224,1,100
949,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Winona_Ryder/Winona_Ryder_0020.jpg,224,224,1,100
950,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Winona_Ryder/Winona_Ryder_0004.jpg,224,224,1,100
951,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Winona_Ryder/Winona_Ryder_0015.jpg,224,224,1,100
952,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Winona_Ryder/Winona_Ryder_0011.jpg,224,224,1,100
953,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Winona_Ryder/Winona_Ryder_0014.jpg,224,224,1,100
954,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Winona_Ryder/Winona_Ryder_0003.jpg,224,224,1,100
955,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Winona_Ryder/Winona_Ryder_0001.jpg,224,224,1,100
956,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Winona_Ryder/Winona_Ryder_0007.jpg,224,224,1,100
957,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Winona_Ryder/Winona_Ryder_0010.jpg,224,224,1,100
958,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Winona_Ryder/Winona_Ryder_0006.jpg,224,224,1,100
959,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Winona_Ryder/Winona_Ryder_0009.jpg,224,224,1,100
960,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Winona_Ryder/Winona_Ryder_0023.jpg,224,224,1,100
961,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Winona_Ryder/Winona_Ryder_0013.jpg,224,224,1,100
962,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Winona_Ryder/Winona_Ryder_0002.jpg,224,224,1,100
963,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Winona_Ryder/Winona_Ryder_0005.jpg,224,224,1,100
964,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Winona_Ryder/Winona_Ryder_0022.jpg,224,224,1,100
965,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Winona_Ryder/Winona_Ryder_0019.jpg,224,224,1,100
966,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Winona_Ryder/Winona_Ryder_0024.jpg,224,224,1,100
967,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Winona_Ryder/Winona_Ryder_0008.jpg,224,224,1,100
968,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Winona_Ryder/Winona_Ryder_0018.jpg,224,224,1,100
969,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Winona_Ryder/Winona_Ryder_0017.jpg,224,224,1,100
970,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Winona_Ryder/Winona_Ryder_0012.jpg,224,224,1,100
971,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Winona_Ryder/Winona_Ryder_0021.jpg,224,224,1,100
972,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Winona_Ryder/Winona_Ryder_0016.jpg,224,224,1,100
973,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Jen_Bice/Jen_Bice_0001.jpg,224,224,1,100
